date,daily_pnl,daily_return,cumulative_pnl,cumulative_return
2011-06-16,,,0.0,0.0
2011-06-17,,,0.0,0.0
2011-06-23,,,0.0,0.0
2011-06-24,-249840.62467939637,-0.24984062467939636,-249840.6246793964,-0.24984062467939638
2011-06-30,,,-249840.6246793964,-0.24984062467939638
2011-07-01,-249925.76426091802,-0.24992576426091803,-437324.7798738911,-0.43732477987389107
2011-07-14,,,-437324.7798738911,-0.43732477987389107
2011-07-15,,,-437324.7798738911,-0.43732477987389107
2011-07-28,-249330.11392500278,-0.2493301139250028,-577616.6566107098,-0.5776166566107098
2011-07-29,,,-577616.6566107098,-0.5776166566107098
2011-08-04,,,-577616.6566107098,-0.5776166566107098
2011-08-05,1241399.174203976,1.241399174203976,-53270.32292973055,-0.05327032292973055
2011-08-18,,,-53270.32292973055,-0.05327032292973055
2011-08-19,,,-53270.32292973055,-0.05327032292973055
2011-08-25,,,-53270.32292973055,-0.05327032292973055
2011-08-26,-249251.93440612577,-0.24925193440612578,-289244.5262991821,-0.28924452629918207
2011-09-01,,,-289244.5262991821,-0.28924452629918207
2011-09-02,,,-289244.5262991821,-0.28924452629918207
2011-09-15,,,-289244.5262991821,-0.28924452629918207
2011-09-16,,,-289244.5262991821,-0.28924452629918207
2011-09-29,387272.6285358384,0.3872726285358384,-13988.385752831457,-0.013988385752831456
2011-09-30,,,-13988.385752831457,-0.013988385752831456
2011-10-06,,,-13988.385752831457,-0.013988385752831456
2011-10-07,-249872.63908270173,-0.24987263908270174,-260365.7099709663,-0.2603657099709663
2011-10-20,,,-260365.7099709663,-0.2603657099709663
2011-10-21,,,-260365.7099709663,-0.2603657099709663
2011-10-27,,,-260365.7099709663,-0.2603657099709663
2011-10-28,437470.0147497911,0.43747001474979114,63202.1137974863,0.0632021137974863
2011-11-03,,,63202.1137974863,0.0632021137974863
2011-11-04,,,63202.1137974863,0.0632021137974863
2011-11-17,,,63202.1137974863,0.0632021137974863
2011-11-18,,,63202.1137974863,0.0632021137974863
2011-11-23,,,63202.1137974863,0.0632021137974863
2011-11-25,,,63202.1137974863,0.0632021137974863
2011-12-01,,,63202.1137974863,0.0632021137974863
2011-12-02,711676.8761579271,0.7116768761579271,819858.4728693863,0.8198584728693863
2011-12-15,,,819858.4728693863,0.8198584728693863
2011-12-16,,,819858.4728693863,0.8198584728693863
2011-12-29,,,819858.4728693863,0.8198584728693863
2011-12-30,,,819858.4728693863,0.8198584728693863
2012-01-05,,,819858.4728693863,0.8198584728693863
2012-01-06,,,819858.4728693863,0.8198584728693863
2012-01-19,,,819858.4728693863,0.8198584728693863
2012-01-20,,,819858.4728693863,0.8198584728693863
2012-01-26,,,819858.4728693863,0.8198584728693863
2012-01-27,947590.640791934,0.947590640791934,2544339.3293263186,2.5443393293263186
2012-02-02,,,2544339.3293263186,2.5443393293263186
2012-02-03,,,2544339.3293263186,2.5443393293263186
2012-02-16,,,2544339.3293263186,2.5443393293263186
2012-02-17,,,2544339.3293263186,2.5443393293263186
2012-02-23,,,2544339.3293263186,2.5443393293263186
2012-02-24,,,2544339.3293263186,2.5443393293263186
2012-03-01,,,2544339.3293263186,2.5443393293263186
2012-03-02,681970.6820676391,0.6819706820676391,4961474.839226146,4.961474839226146
2012-03-15,,,4961474.839226146,4.961474839226146
2012-03-16,,,4961474.839226146,4.961474839226146
2012-04-05,763138.9537694607,0.7631389537694606,9510908.510956151,9.51090851095615
2012-04-19,,,9510908.510956151,9.51090851095615
2012-04-20,,,9510908.510956151,9.51090851095615
2012-04-26,,,9510908.510956151,9.51090851095615
2012-04-27,,,9510908.510956151,9.51090851095615
2012-05-03,,,9510908.510956151,9.51090851095615
2012-05-04,-249890.0175143322,-0.2498900175143322,6884337.399061775,6.884337399061775
2012-05-17,,,6884337.399061775,6.884337399061775
2012-05-18,,,6884337.399061775,6.884337399061775
2012-05-24,,,6884337.399061775,6.884337399061775
2012-05-25,,,6884337.399061775,6.884337399061775
2012-05-31,,,6884337.399061775,6.884337399061775
2012-06-01,,,6884337.399061775,6.884337399061775
2012-06-13,,,6884337.399061775,6.884337399061775
2012-06-14,,,6884337.399061775,6.884337399061775
2012-06-15,,,6884337.399061775,6.884337399061775
2012-06-27,,,6884337.399061775,6.884337399061775
2012-06-28,,,6884337.399061775,6.884337399061775
2012-06-29,,,6884337.399061775,6.884337399061775
2012-07-05,,,6884337.399061775,6.884337399061775
2012-07-06,607990.3425526216,0.6079903425526216,11677938.39511779,11.67793839511779
2012-07-18,,,11677938.39511779,11.67793839511779
2012-07-19,,,11677938.39511779,11.67793839511779
2012-07-20,,,11677938.39511779,11.67793839511779
2012-07-25,-249583.20183105455,-0.24958320183105456,8513737.93784743,8.51373793784743
2012-07-26,,,8513737.93784743,8.51373793784743
2012-07-27,,,8513737.93784743,8.51373793784743
2012-08-01,,,8513737.93784743,8.51373793784743
2012-08-02,,,8513737.93784743,8.51373793784743
2012-08-03,,,8513737.93784743,8.51373793784743
2012-08-15,246673.33980201176,0.24667333980201175,10860523.44897736,10.86052344897736
2012-08-16,,,10860523.44897736,10.86052344897736
2012-08-17,,,10860523.44897736,10.86052344897736
2012-08-29,713295.1227253592,0.7132951227253591,19320576.97810267,19.320576978102668
2012-08-30,,,19320576.97810267,19.320576978102668
2012-08-31,,,19320576.97810267,19.320576978102668
2012-09-05,,,19320576.97810267,19.320576978102668
2012-09-06,,,19320576.97810267,19.320576978102668
2012-09-07,,,19320576.97810267,19.320576978102668
2012-09-26,,,19320576.97810267,19.320576978102668
2012-09-27,,,19320576.97810267,19.320576978102668
2012-09-28,,,19320576.97810267,19.320576978102668
2012-10-03,,,19320576.97810267,19.320576978102668
2012-10-04,,,19320576.97810267,19.320576978102668
2012-10-05,,,19320576.97810267,19.320576978102668
2012-10-17,996587.270257545,0.996587270257545,39571805.31876832,39.57180531876832
2012-10-18,,,39571805.31876832,39.57180531876832
2012-10-19,,,39571805.31876832,39.57180531876832
2012-10-24,,,39571805.31876832,39.57180531876832
2012-10-25,,,39571805.31876832,39.57180531876832
2012-10-26,,,39571805.31876832,39.57180531876832
2012-10-31,,,39571805.31876832,39.57180531876832
2012-11-01,,,39571805.31876832,39.57180531876832
2012-11-02,,,39571805.31876832,39.57180531876832
2012-11-14,,,39571805.31876832,39.57180531876832
2012-11-15,,,39571805.31876832,39.57180531876832
2012-11-16,,,39571805.31876832,39.57180531876832
2012-11-28,,,39571805.31876832,39.57180531876832
2012-11-29,,,39571805.31876832,39.57180531876832
2012-11-30,,,39571805.31876832,39.57180531876832
2012-12-05,,,39571805.31876832,39.57180531876832
2012-12-06,,,39571805.31876832,39.57180531876832
2012-12-07,,,39571805.31876832,39.57180531876832
2012-12-19,,,39571805.31876832,39.57180531876832
2012-12-20,,,39571805.31876832,39.57180531876832
2012-12-21,,,39571805.31876832,39.57180531876832
2012-12-26,,,39571805.31876832,39.57180531876832
2012-12-27,,,39571805.31876832,39.57180531876832
2012-12-28,,,39571805.31876832,39.57180531876832
2013-01-02,,,39571805.31876832,39.57180531876832
2013-01-03,,,39571805.31876832,39.57180531876832
2013-01-04,245039.1249158121,0.24503912491581212,49513484.990334,49.513484990334
2013-01-16,,,49513484.990334,49.513484990334
2013-01-17,,,49513484.990334,49.513484990334
2013-01-18,,,49513484.990334,49.513484990334
2013-01-23,,,49513484.990334,49.513484990334
2013-01-24,,,49513484.990334,49.513484990334
2013-01-25,-106077.58796088878,-0.10607758796088877,44155136.343060814,44.15513634306081
2013-01-30,,,44155136.343060814,44.15513634306081
2013-01-31,,,44155136.343060814,44.15513634306081
2013-02-01,,,44155136.343060814,44.15513634306081
2013-02-13,517190.65267156175,0.5171906526715617,67508950.77980179,67.5089507798018
2013-02-14,,,67508950.77980179,67.5089507798018
2013-02-15,,,67508950.77980179,67.5089507798018
2013-02-20,,,67508950.77980179,67.5089507798018
2013-02-21,,,67508950.77980179,67.5089507798018
2013-02-22,272449.86697515525,0.2724498669751553,86174205.30636625,86.17420530636625
2013-02-27,,,86174205.30636625,86.17420530636625
2013-02-28,,,86174205.30636625,86.17420530636625
2013-03-01,,,86174205.30636625,86.17420530636625
2013-03-13,,,86174205.30636625,86.17420530636625
2013-03-14,,,86174205.30636625,86.17420530636625
2013-03-15,,,86174205.30636625,86.17420530636625
2013-03-27,605137.0753107228,0.6051370753107228,138926548.9479972,138.92654894799722
2013-03-28,,,138926548.9479972,138.92654894799722
2013-04-03,-249704.71100969915,-0.24970471100969915,103986230.48035304,103.98623048035304
2013-04-04,,,103986230.48035304,103.98623048035304
2013-04-05,,,103986230.48035304,103.98623048035304
2013-04-17,,,103986230.48035304,103.98623048035304
2013-04-18,,,103986230.48035304,103.98623048035304
2013-04-19,,,103986230.48035304,103.98623048035304
2013-04-24,,,103986230.48035304,103.98623048035304
2013-04-25,,,103986230.48035304,103.98623048035304
2013-04-26,,,103986230.48035304,103.98623048035304
2013-05-01,,,103986230.48035304,103.98623048035304
2013-05-02,,,103986230.48035304,103.98623048035304
2013-05-03,,,103986230.48035304,103.98623048035304
2013-05-15,-249958.73800745813,-0.24995873800745813,77744004.80132386,77.74400480132385
2013-05-16,,,77744004.80132386,77.74400480132385
2013-05-17,,,77744004.80132386,77.74400480132385
2013-05-29,,,77744004.80132386,77.74400480132385
2013-05-30,,,77744004.80132386,77.74400480132385
2013-05-31,,,77744004.80132386,77.74400480132385
2013-06-05,,,77744004.80132386,77.74400480132385
2013-06-06,,,77744004.80132386,77.74400480132385
2013-06-07,,,77744004.80132386,77.74400480132385
2013-06-26,-249376.7652610823,-0.2493767652610823,58107079.600266576,58.10707960026657
2013-06-27,,,58107079.600266576,58.10707960026657
2013-06-28,,,58107079.600266576,58.10707960026657
2013-07-03,,,58107079.600266576,58.10707960026657
2013-07-05,,,58107079.600266576,58.10707960026657
2013-07-17,,,58107079.600266576,58.10707960026657
2013-07-18,,,58107079.600266576,58.10707960026657
2013-07-19,,,58107079.600266576,58.10707960026657
2013-07-24,,,58107079.600266576,58.10707960026657
2013-07-25,,,58107079.600266576,58.10707960026657
2013-07-26,957192.8427822273,0.9571928427822273,114683953.15140113,114.68395315140113
2013-07-31,,,114683953.15140113,114.68395315140113
2013-08-01,,,114683953.15140113,114.68395315140113
2013-08-02,,,114683953.15140113,114.68395315140113
2013-08-14,-249602.35933726543,-0.24960235933726543,85808965.50734973,85.80896550734973
2013-08-15,,,85808965.50734973,85.80896550734973
2013-08-16,,,85808965.50734973,85.80896550734973
2013-08-28,,,85808965.50734973,85.80896550734973
2013-08-29,,,85808965.50734973,85.80896550734973
2013-08-30,,,85808965.50734973,85.80896550734973
2013-09-04,,,85808965.50734973,85.80896550734973
2013-09-05,,,85808965.50734973,85.80896550734973
2013-09-06,,,85808965.50734973,85.80896550734973
2013-09-18,,,85808965.50734973,85.80896550734973
2013-09-19,,,85808965.50734973,85.80896550734973
2013-09-20,,,85808965.50734973,85.80896550734973
2013-09-25,,,85808965.50734973,85.80896550734973
2013-09-26,,,85808965.50734973,85.80896550734973
2013-09-27,,,85808965.50734973,85.80896550734973
2013-10-02,,,85808965.50734973,85.80896550734973
2013-10-03,,,85808965.50734973,85.80896550734973
2013-10-04,,,85808965.50734973,85.80896550734973
2013-10-16,,,85808965.50734973,85.80896550734973
2013-10-17,,,85808965.50734973,85.80896550734973
2013-10-18,,,85808965.50734973,85.80896550734973
2013-10-23,,,85808965.50734973,85.80896550734973
2013-10-24,,,85808965.50734973,85.80896550734973
2013-10-25,22414.512825112637,0.022414512825112635,87754746.17804897,87.75474617804896
2013-10-30,,,87754746.17804897,87.75474617804896
2013-10-31,,,87754746.17804897,87.75474617804896
2013-11-01,,,87754746.17804897,87.75474617804896
2013-11-13,,,87754746.17804897,87.75474617804896
2013-11-14,,,87754746.17804897,87.75474617804896
2013-11-15,,,87754746.17804897,87.75474617804896
2013-11-27,181420.2559482254,0.1814202559482254,103856654.94629039,103.85665494629039
2013-11-29,,,103856654.94629039,103.85665494629039
2013-12-04,,,103856654.94629039,103.85665494629039
2013-12-05,,,103856654.94629039,103.85665494629039
2013-12-06,,,103856654.94629039,103.85665494629039
2013-12-18,,,103856654.94629039,103.85665494629039
2013-12-19,,,103856654.94629039,103.85665494629039
2013-12-20,,,103856654.94629039,103.85665494629039
2013-12-26,-249808.73907416832,-0.2498087390741683,77662546.19062243,77.66254619062244
2013-12-27,,,77662546.19062243,77.66254619062244
2014-01-02,,,77662546.19062243,77.66254619062244
2014-01-03,385259.8940412562,0.3852598940412562,107968070.40103705,107.96807040103705
2014-01-15,,,107968070.40103705,107.96807040103705
2014-01-16,,,107968070.40103705,107.96807040103705
2014-01-17,,,107968070.40103705,107.96807040103705
2014-01-29,-249809.85980505345,-0.24980985980505344,80746772.01092678,80.74677201092679
2014-01-30,,,80746772.01092678,80.74677201092679
2014-01-31,,,80746772.01092678,80.74677201092679
2014-02-05,,,80746772.01092678,80.74677201092679
2014-02-06,,,80746772.01092678,80.74677201092679
2014-02-07,-98078.78610032175,-0.09807878610032175,72729147.84447533,72.72914784447534
2014-02-26,,,72729147.84447533,72.72914784447534
2014-02-27,,,72729147.84447533,72.72914784447534
2014-02-28,,,72729147.84447533,72.72914784447534
2014-03-05,,,72729147.84447533,72.72914784447534
2014-03-06,,,72729147.84447533,72.72914784447534
2014-03-07,,,72729147.84447533,72.72914784447534
2014-03-19,,,72729147.84447533,72.72914784447534
2014-03-20,,,72729147.84447533,72.72914784447534
2014-03-21,,,72729147.84447533,72.72914784447534
2014-03-26,,,72729147.84447533,72.72914784447534
2014-03-27,,,72729147.84447533,72.72914784447534
2014-03-28,,,72729147.84447533,72.72914784447534
2014-04-02,,,72729147.84447533,72.72914784447534
2014-04-03,,,72729147.84447533,72.72914784447534
2014-04-04,,,72729147.84447533,72.72914784447534
2014-04-16,,,72729147.84447533,72.72914784447534
2014-04-17,,,72729147.84447533,72.72914784447534
2014-04-23,,,72729147.84447533,72.72914784447534
2014-04-24,,,72729147.84447533,72.72914784447534
2014-04-25,698841.0889775787,0.6988410889775787,124254105.81349738,124.25410581349738
2014-04-30,,,124254105.81349738,124.25410581349738
2014-05-01,,,124254105.81349738,124.25410581349738
2014-05-02,,,124254105.81349738,124.25410581349738
2014-05-14,626256.4320752245,0.6262564320752245,202695295.2230309,202.69529522303088
2014-05-15,,,202695295.2230309,202.69529522303088
2014-05-16,,,202695295.2230309,202.69529522303088
2014-05-28,-249712.94210709436,-0.24971294210709435,151829943.75951466,151.82994375951466
2014-05-29,,,151829943.75951466,151.82994375951466
2014-05-30,,,151829943.75951466,151.82994375951466
2014-06-04,,,151829943.75951466,151.82994375951466
2014-06-05,,,151829943.75951466,151.82994375951466
2014-06-06,-230400.93831755867,-0.23040093831755867,116617781.31430276,116.61778131430276
2014-06-18,,,116617781.31430276,116.61778131430276
2014-06-19,,,116617781.31430276,116.61778131430276
2014-06-20,,,116617781.31430276,116.61778131430276
2014-07-02,179616.07577746766,0.17961607577746766,137743825.63563016,137.74382563563017
2014-07-03,,,137743825.63563016,137.74382563563017
2014-07-16,750448.4742950514,0.7504484742950515,241863917.9017475,241.8639179017475
2014-07-17,,,241863917.9017475,241.8639179017475
2014-07-18,,,241863917.9017475,241.8639179017475
2014-07-23,,,241863917.9017475,241.8639179017475
2014-07-24,,,241863917.9017475,241.8639179017475
2014-07-25,-140999.00507334335,-0.14099900507334334,207620347.10938695,207.62034710938696
2014-07-30,,,207620347.10938695,207.62034710938696
2014-07-31,,,207620347.10938695,207.62034710938696
2014-08-01,,,207620347.10938695,207.62034710938696
2014-08-13,-249650.4929991339,-0.2496504929991339,155538174.60387808,155.53817460387808
2014-08-14,,,155538174.60387808,155.53817460387808
2014-08-15,,,155538174.60387808,155.53817460387808
2014-08-27,,,155538174.60387808,155.53817460387808
2014-08-28,,,155538174.60387808,155.53817460387808
2014-08-29,,,155538174.60387808,155.53817460387808
2014-09-03,,,155538174.60387808,155.53817460387808
2014-09-04,,,155538174.60387808,155.53817460387808
2014-09-05,624834.2964953275,0.6248342964953275,253348594.80715495,253.34859480715497
2014-09-17,,,253348594.80715495,253.34859480715497
2014-09-18,,,253348594.80715495,253.34859480715497
2014-09-19,,,253348594.80715495,253.34859480715497
2014-09-24,,,253348594.80715495,253.34859480715497
2014-09-25,-249696.50825735444,-0.24969650825735443,189838638.8036437,189.8386388036437
2014-09-26,,,189838638.8036437,189.8386388036437
2014-10-01,,,189838638.8036437,189.8386388036437
2014-10-02,,,189838638.8036437,189.8386388036437
2014-10-03,,,189838638.8036437,189.8386388036437
2014-10-15,1194983.272611028,1.194983272611028,417887619.9418558,417.8876199418558
2014-10-16,,,417887619.9418558,417.8876199418558
2014-10-17,,,417887619.9418558,417.8876199418558
2014-10-29,1056769.5178208495,1.0567695178208496,860555288.088934,860.5552880889339
2014-10-30,,,860555288.088934,860.5552880889339
2014-10-31,,,860555288.088934,860.5552880889339
2014-11-05,,,860555288.088934,860.5552880889339
2014-11-06,,,860555288.088934,860.5552880889339
2014-11-07,,,860555288.088934,860.5552880889339
2014-11-26,,,860555288.088934,860.5552880889339
2014-11-28,,,860555288.088934,860.5552880889339
2014-12-03,,,860555288.088934,860.5552880889339
2014-12-04,,,860555288.088934,860.5552880889339
2014-12-05,,,860555288.088934,860.5552880889339
2014-12-17,,,860555288.088934,860.5552880889339
2014-12-18,,,860555288.088934,860.5552880889339
2014-12-19,,,860555288.088934,860.5552880889339
2014-12-24,,,860555288.088934,860.5552880889339
2014-12-26,580998.7718804897,0.5809987718804897,1361117852.375746,1361.117852375746
2014-12-31,,,1361117852.375746,1361.117852375746
2015-01-02,,,1361117852.375746,1361.117852375746
2015-01-14,214003.35085961423,0.21400335085961422,1652615637.049857,1652.615637049857
2015-01-15,,,1652615637.049857,1652.615637049857
2015-01-16,,,1652615637.049857,1652.615637049857
2015-01-28,-249858.08050186918,-0.24985808050186917,1239446408.088704,1239.4464080887042
2015-01-29,,,1239446408.088704,1239.4464080887042
2015-01-30,,,1239446408.088704,1239.4464080887042
2015-02-04,,,1239446408.088704,1239.4464080887042
2015-02-05,,,1239446408.088704,1239.4464080887042
2015-02-06,47796.649714416024,0.04779664971441602,1298735590.5456254,1298.7355905456254
2015-02-25,,,1298735590.5456254,1298.7355905456254
2015-02-26,,,1298735590.5456254,1298.7355905456254
2015-02-27,,,1298735590.5456254,1298.7355905456254
2015-03-04,,,1298735590.5456254,1298.7355905456254
2015-03-05,,,1298735590.5456254,1298.7355905456254
2015-03-06,,,1298735590.5456254,1298.7355905456254
2015-03-18,,,1298735590.5456254,1298.7355905456254
2015-03-19,,,1298735590.5456254,1298.7355905456254
2015-03-20,,,1298735590.5456254,1298.7355905456254
2015-04-01,,,1298735590.5456254,1298.7355905456254
2015-04-02,,,1298735590.5456254,1298.7355905456254
2015-04-15,,,1298735590.5456254,1298.7355905456254
2015-04-16,,,1298735590.5456254,1298.7355905456254
2015-04-17,,,1298735590.5456254,1298.7355905456254
2015-04-22,,,1298735590.5456254,1298.7355905456254
2015-04-23,,,1298735590.5456254,1298.7355905456254
2015-04-24,,,1298735590.5456254,1298.7355905456254
2015-04-29,,,1298735590.5456254,1298.7355905456254
2015-04-30,,,1298735590.5456254,1298.7355905456254
2015-05-01,,,1298735590.5456254,1298.7355905456254
2015-05-13,,,1298735590.5456254,1298.7355905456254
2015-05-14,,,1298735590.5456254,1298.7355905456254
2015-05-15,,,1298735590.5456254,1298.7355905456254
2015-05-27,,,1298735590.5456254,1298.7355905456254
2015-05-28,,,1298735590.5456254,1298.7355905456254
2015-05-29,,,1298735590.5456254,1298.7355905456254
2015-06-03,,,1298735590.5456254,1298.7355905456254
2015-06-04,,,1298735590.5456254,1298.7355905456254
2015-06-05,,,1298735590.5456254,1298.7355905456254
2015-06-17,,,1298735590.5456254,1298.7355905456254
2015-06-18,,,1298735590.5456254,1298.7355905456254
2015-06-19,,,1298735590.5456254,1298.7355905456254
2015-07-01,,,1298735590.5456254,1298.7355905456254
2015-07-02,,,1298735590.5456254,1298.7355905456254
2015-07-15,-249545.45168942746,-0.24954545168942746,974392485.5260926,974.3924855260926
2015-07-16,,,974392485.5260926,974.3924855260926
2015-07-17,,,974392485.5260926,974.3924855260926
2015-07-29,264906.11910521734,0.26490611910521733,1232779923.4712017,1232.7799234712018
2015-07-30,,,1232779923.4712017,1232.7799234712018
